Date,Ticker,Open,High,Low,Close,Volume
2026-06-11,NHPC,72.72000122070312,72.80000305175781,71.62000274658203,72.12999725341797,14035849
2026-06-12,NHPC,72.69999694824219,73.93000030517578,72.62999725341797,73.79000091552734,14607581
2026-06-08,VGUARD,309.6000061035156,309.6000061035156,299.0,300.75,119376
2026-06-09,VGUARD,302.95001220703125,304.04998779296875,300.25,301.6000061035156,83231
2026-06-10,VGUARD,302.1000061035156,303.20001220703125,297.0,297.3999938964844,95497
2026-06-11,VGUARD,297.3999938964844,299.0,292.54998779296875,293.45001220703125,110134
2026-06-12,VGUARD,299.0,299.8500061035156,295.04998779296875,299.1499938964844,99155
2026-06-08,HINDPETRO,380.79998779296875,381.20001220703125,371.3500061035156,372.75,4236128
2026-06-09,HINDPETRO,376.0,383.25,372.20001220703125,382.0,6667087
2026-06-10,HINDPETRO,381.54998779296875,384.8999938964844,373.75,374.3999938964844,4575738
2026-06-11,HINDPETRO,370.04998779296875,372.25,361.1000061035156,365.70001220703125,10518376
2026-06-12,HINDPETRO,377.70001220703125,391.1000061035156,372.0,388.8999938964844,14100531
2026-06-08,UPL,630.0,634.25,621.0999755859375,624.9500122070312,1901848
2026-06-09,UPL,625.5,630.6500244140625,622.0,628.4000244140625,1324061
2026-06-10,UPL,631.7000122070312,636.2000122070312,606.0499877929688,611.0,2242695
2026-06-11,UPL,606.0,609.4000244140625,592.25,593.75,1253041
2026-06-12,UPL,598.75,615.0,598.0499877929688,610.0999755859375,1385523
2026-06-08,WIPRO,193.38999938964844,193.88999938964844,181.0,181.75999450683594,75164049
2026-06-09,WIPRO,183.97000122070312,184.35000610351562,180.60000610351562,181.6699981689453,28381665
2026-06-10,WIPRO,182.10000610351562,182.2899932861328,178.5,178.92999267578125,16935979
2026-06-11,WIPRO,176.97000122070312,178.1999969482422,175.8300018310547,177.3699951171875,14468882
2026-06-12,WIPRO,178.64999389648438,180.4499969482422,177.57000732421875,180.13999938964844,13850153
2026-06-08,PFC,426.20001220703125,435.3999938964844,425.20001220703125,428.3999938964844,6618546
2026-06-09,PFC,430.29998779296875,438.0,429.70001220703125,435.6000061035156,5861502
2026-06-10,PFC,435.6000061035156,440.6499938964844,429.8999938964844,431.29998779296875,4359935
2026-06-11,PFC,429.8999938964844,429.8999938964844,412.5,413.54998779296875,9264298
2026-06-12,PFC,418.1000061035156,421.6000061035156,414.20001220703125,421.04998779296875,5544060
2026-06-08,IOB,32.75,33.220001220703125,32.5,32.709999084472656,2369119
2026-06-09,IOB,32.75,33.59000015258789,32.75,33.43000030517578,5238165
2026-06-10,IOB,33.5,33.900001525878906,33.150001525878906,33.2599983215332,4202331
2026-06-11,IOB,33.2400016784668,33.2400016784668,32.2599983215332,32.41999816894531,3598675
2026-06-12,IOB,32.5099983215332,33.47999954223633,32.5099983215332,33.369998931884766,4193168
2026-06-08,RELIANCE,1277.0,1282.5999755859375,1259.199951171875,1263.300048828125,16494759
2026-06-09,RELIANCE,1269.0,1274.199951171875,1257.5,1269.199951171875,23620214
2026-06-10,RELIANCE,1275.0,1300.5,1254.4000244140625,1258.800048828125,21012796
2026-06-11,RELIANCE,1258.0,1276.0,1253.199951171875,1263.0,13117486
2026-06-12,RELIANCE,1277.0,1297.0,1262.5,1293.0,11988785
2026-06-08,IRB,21.0,21.049999237060547,20.459999084472656,20.649999618530273,9589680
2026-06-09,IRB,21.149999618530273,21.520000457763672,20.3799991607666,20.510000228881836,34325323
2026-06-10,IRB,20.649999618530273,20.729999542236328,20.40999984741211,20.520000457763672,10245684
2026-06-11,IRB,20.350000381469727,20.459999084472656,20.1200008392334,20.209999084472656,7980938
2026-06-12,IRB,20.329999923706055,20.8700008392334,20.329999923706055,20.809999465942383,10817459
2026-06-08,SAMMAANCAP,181.0,184.9499969482422,175.69000244140625,176.72999572753906,15545089
2026-06-09,SAMMAANCAP,177.5,181.39999389648438,175.80999755859375,180.64999389648438,16858483
2026-06-10,SAMMAANCAP,181.19000244140625,181.19000244140625,173.36000061035156,174.02000427246094,8813802
2026-06-11,SAMMAANCAP,172.66000366210938,174.5,167.27000427246094,167.97000122070312,15063544
2026-06-12,SAMMAANCAP,171.0,174.97999572753906,169.4199981689453,174.4199981689453,13048147
2026-06-08,ULTRACEMCO,10758.0,10895.0,10750.0,10795.0,285585
2026-06-09,ULTRACEMCO,10811.0,10983.0,10772.0,10911.0,257371
2026-06-10,ULTRACEMCO,10924.0,10957.0,10814.0,10866.0,470400
